,tweet,attitude
207,It’s been 553 days since @Padres fans could watch a game in person. First pitch is now under 3 hours away. #MaskOn… https://t.co/mOHQASL8Dt,1
208,"ride into the long weekend with HITCH! 
#MaskOn😷 
#rideHITCH🚖 https://t.co/Rap2MPoLSt",1
209,Thanks for the chat @AmandaMews we had a lovely time chatting about our new tune and video :) @NTVNewsNL #holdfast… https://t.co/Nc5j1ZI3bW,1
210,"🔴 Red has never been a color of preference: not in politics, nor in stock markets. And not for #covid19 case number… https://t.co/zFvzxNSNU9",1
211,"@AMDroneParade What a lame way to reveal it was an April Fools joke, by just saying it's canceled. You could've had… https://t.co/jyzsJM5amv",1
212,@stellaaaa I'm saving SO MUCH on Lipstick!😷💄💋😁 #MaskOn,1
213,"Designing and selling cute and funny covid19 related facemasks as well as other merch (tshirts, mugs, phone cases,… https://t.co/HLlK15HRjq",1
214,You have 75 mins to buy your favourite drink for the #EasterWeekend #DontDrinkandDrive #ArriveAlive… https://t.co/fp3tWpZBgw,1
215,"Monster Mask
#mask #maskup #masks #maskon #maskoff #virus #covidvacccine #covid_19 #corona #quarantine #conceptart… https://t.co/pByY85ytRH",1
216,"Stay Alert,
Follow #SocialDistnacing
#MaskOn and #Vaccination 

to keep yourself and your belongings save from this… https://t.co/OB0dvVYRXj",1
217,"@YuvaChetnaIND #Vaccination
#SocialDistnacing and
#MaskOn
after followed all these necessary steps Corona Definitel… https://t.co/8EWFZrbFbN",1
218,@segalink @SIAF_NG Sega you go fit dey breathe well like this so? #maskon 🤧😁,1
219,"#WARDHA_DISTRICT #CORONA_UPDATE DATE 01.04.2021
#maskup #wearamask #maskon
#socialdistancing https://t.co/aQTnHEn827",1
220,People are so silly arguing against a Covid Vaccine Passport. Who cares? Why wouldn’t you want one? There are REAL… https://t.co/zC7RfVVhqm,1
221,"Mask Mistakes You’re Making Now
Watch it on ETV Win @ https://t.co/7lC74ZsxvB
Install ETV Win App @… https://t.co/LwmHMNI99z",1
222,"$ATVK Ameritek Ventures' group of companies aim to provide businesses and communities with cost-efficient, durable,… https://t.co/yS9czPHWne",1
223,Thank u @YouTubeGaming @YouTubeGaming for top tier gamer mask... #MaskOn 🔥 https://t.co/qG7Xszhpbw,1
224,"Your satisfaction is our top priority, please share your feedback with us! 

Please leave your review on… https://t.co/I0PEs5PtTW",1
225,"Though it's 1st April, don't be a fool.
Be careful, Be safe.
.
..
#AprilFoolsDay #April2021 #April1st #WearAMask… https://t.co/5YRAeJu6l8",1
226,"April is Hot, #maskon is the new Cool.

#AprilFoolsDay #MaskOn #Fightcorona https://t.co/MJiEMaz01e",1
227,"Imagine the pandemic as a cricket match. Unfortunately, the batsman (COVID-19) is still in play. Keep the #maskon.… https://t.co/SmYc5TF3sn",1
228,Flying is not for sissies...#MaskOn #MaskWars https://t.co/tGxKi48eOF,1
229,But they don't hear us though... 🤦🏽‍♀️🥴😷 #MaskOn #NeverTookItOff https://t.co/OvQUV3PrNd,1
230,"Don't let rumours get in the way of your safety! Always wear a mask &amp; be safe. 

Choose our comfortable &amp;… https://t.co/WeRfOIik6y",1
231,"Don't let rumours get in the way of your safety! Always wear a mask &amp; be safe. 

Choose our comfortable &amp;… https://t.co/qCvppSUIPL",1
232,"Don’t Be a Fool This April Fools Day, Wear Mask &amp; Maintain Social Distancing.
.
.
.
.
.
#AprilFoolsDay #aprilfools… https://t.co/4hUOcBzaJS",1
233,"Don't let rumours get in the way of your safety! Always wear a mask &amp; be safe. 

Choose our comfortable &amp;… https://t.co/8ay79HOpKw",1
234,just #MaskOn #NewProfilePic https://t.co/pn2pWLBDXi,1
235,Good morning all... #MaskOn 😷#maskoff 🥺🤷🏻‍♀️ https://t.co/L6q8d1yzV5,1
236,"No ones MCM but I sure dress like one 😎
.
.
.
.
.
.
.
#KeeFBlizZ #itiswritten #TheBookofWave #TheWaveRunners #MaskOn https://t.co/8YrNM9NY3L",1
237,The #RachakondaTrafficPolice conducted an #awareness program on the importance of #WearingMasks at Saroornagar cros… https://t.co/a6hS2e6yAm,1
238,The @Rachakonda_tfc police conducted an #awareness program on the importance of #WearingMasks at Saroornagar crossr… https://t.co/l6sXzU0Rr4,1
239,"COVID-19 UPDATE: 31/03/2021.
There are now 162,891 reported. cases of #COVID19  in Nigeria
No. of New cases: 129.
N… https://t.co/MB9Mrxljvu",1
240,"Excited to share the latest addition to my #etsy shop: Pink #Mask Humor Tee Shirt #maskup
#MaskHumor #maskon… https://t.co/HO5PIFkBtu",1
241,So many different types of designs for masks. I love switching mine every day to match my outfit. #MaskOn #OOTD… https://t.co/mqayZb888Q,1
242,Have a #BlessedAndGrateful Day!! ♥️🙏🏻 #Peace #MaskUp  The only mandate that really matters #MaskOn My Life &amp; “Many… https://t.co/NAMs29yVwH,1
243,Seaworld #SanDiego #MaskOn #SpringBreak https://t.co/9gJfV5Hp57,1
244,"As seen on @NTVNewsNL tonight, check out the music video in full on my Facebook page by @downfromdublin paying trib… https://t.co/CYgD1GXPJn",1
245,"Symptomatic vs. Asymptomatic  COVID ? 
@AlamedaCounty #BeWell #MaskOn #BeatCOVID
https://t.co/cJYTd2Di6B",1
246,"Crystal of Marie &amp; Marcele Boutique🛍️
#March2021
Photo By: Joseph Hill🙂📸

#MarieandMarceleBoutique #boutique… https://t.co/CUmYkr2afu",1
247,"Thank you bro @KhylkKohistani ❤️
#GGMU #MaskOn #coronavirus https://t.co/omdenvSlpx",1
248,"Registered to be notified when it is your turn:
 https://t.co/772EqgJTYS

#AlamedaCounty #BeWell #MaskOn https://t.co/x0s6zWWmFy",1
249,@DMRC is doing there efforts to control Covid. it's a request from all to follow the norms and wear mask and mainta… https://t.co/NgmgaayUpQ,1
250,"The new 1/400 Phoenix Models are released.

1:400 Phoenix Models (2021)
Airline : Garuda Indonesia
Aircraft Type :… https://t.co/PjwaSlkkwg",1
251,"Jab tak thokar nahi khate,
Akal nahi aati
Paid today rupees 1000/- for wearing even half mask and at the backseat o… https://t.co/ybDA6RZ5HW",1
252,"How does #TNGovernment doesn't implement any restrictions for #TASMAC , while implementing lot of restrictions for… https://t.co/S2ftWQCwzv",1
253,"#WearMask when going out at all times.

#WearYourFaceMask
#AvoidCrowdedPlaces
#AvoidEatingOut https://t.co/upij9przos",1
254,"a picture worth 1000 words!!!
#WearMask 🙏 https://t.co/LLfzFY5KOn",1
255,"I can officially ... people as of today I can go to bar , hug humans .. yippee freedom oh wait your immunocompromis… https://t.co/Ldgyj6XYPT",1
256,Enforcement Against Violation Of Covid Guidelines by Sabaranga PS. District Police Requests to the Citizens to beha… https://t.co/pmnC2j73Ru,1
257,"One of our team member Birthday today~ so Happy Birthday~~~

#forkbanana #doodle #stayathome #wearmask #sketch… https://t.co/A1DLJjHCWl",1
258,"Delhi reports 7,437 fresh positive cases nd 24 deaths. 

#WearMask #CoronavirusIndia",1
259,"*𝘛𝘢𝘬𝘦 𝘤𝘢𝘳𝘦 𝘰𝘧 𝘺𝘰𝘶𝘳𝘴𝘦𝘭𝘧 𝘣𝘺 𝘱𝘶𝘵𝘵𝘪𝘯𝘨 𝘮𝘢𝘴𝘬 𝘰𝘯 𝘺𝘰𝘶𝘳 𝘧𝘢𝘤𝘦, 𝘪𝘯𝘴𝘵𝘦𝘢𝘥 𝘰𝘧 𝘮𝘢𝘬𝘪𝘯𝘨 𝘫𝘰𝘬𝘦𝘴 𝘢𝘯𝘥 𝘴𝘱𝘳𝘦𝘢𝘥𝘪𝘯𝘨 𝘩𝘢𝘵𝘳𝘦𝘥 𝘵𝘰 𝘵𝘩𝘦 𝘳𝘪𝘨𝘩𝘵 𝘱𝘦𝘰𝘱… https://t.co/aYq6zCcI4K",1
260,"#WearMask
#Nagpur
#NoVentilatorsAvailable
Coronavirus in Nagpur: Heavy Covid load sees all 97 private Nagpur hospit… https://t.co/bp5EdoccCz",1
261,@ANI @rsswarrior1 and inspiration  for everyone #WearMask   https://t.co/vJJ8Cwpbe6,1
262,"#covid19 is at all time high in #India with daily cases on 8th April, 2021 at #1lakh26Thousand789 and 685 #deaths.… https://t.co/DCoSYxz9q3",1
263,"Have you Seen @RahulGandhi not wearing a mask when in Public ? 
Or around People? 

#WearMask 
#SaveYourself",1
264,Please don't spread fake message about covid-19 vaccine #COVID19India  #CoronaVirusUpdates  #coronavirus  #StayHome… https://t.co/V7cgxX2AF7,1
265,"Wear mask compulsary 😷 
In theatre... 🙏🙏🙏

#VakeelSaabFestivalBegin
#WearMask_WatchVakeelSaab
#WearMask… https://t.co/faSWHqW45a",1
266,"Irrespective of the time period, it’s always that between any two peaks of an epidemic curve always lies ignorance,… https://t.co/l3ehjbGUhq",1
267,"Protect yourself and keep others safe !

Youtube Link : https://t.co/Rm4APwuV8w

#covid19​ #explainervideo​… https://t.co/4ycynNYTaH",1
268,"7⃣4⃣3⃣7⃣ 
New case in Delhi last 24 hr.
#COVID19 #WearMask",1
269,We #WebMobTech understand the criticality of current Corona crisis.We want to spread awareness as much as we can. A… https://t.co/bbiCM3ebW4,1
270,"Victory will be ours, just hold on a little longer.
Let go of fear but not conscious care. Step out with mask on at… https://t.co/8IwEhdpmVb",1
271,"Attitude is a little thing which makes big difference 👿✨
#wearmask
#staysafe https://t.co/g1BKFYSPhO",1
272,"Verithanam overload for #Dhanush  #Karnan movie.@dhanushkraja ....
       Keep social distance .. #WearMask  .... D… https://t.co/eCv2OWSDsn",1
273,"#Breaking 

Jammu and Kashmir today reported 835  new positive cases of #COVID19.

#KashmirNews #WearMask… https://t.co/AJCD9JzeVP",1
274,"#Breaking 

Jammu and Kashmir today reported 835  new positive cases of #COVID19.

#KashmirNews #WearMask… https://t.co/nZEtmaT9oC",1
275,Be a #warrior #Survivor #hero What to do???? simple #WearMask,1
276,"Always Maintain #Social Distancing &amp; #Wear Mask
Don't Forget  SMS to end #coronavirus 
#IndiaFightsCorona 
S ▶️ Mai… https://t.co/ZBTmXX0aQe",1
277,"#Unite2FightCorona   
Help curb the recent spike in #coronavirus cases by following #COVID19 Appropriate Behaviour:… https://t.co/I8MbX0EFiG",1
278,"To build a safer and healthier world, we want to prioritize your safety that’s why you can always message us on Fac… https://t.co/uFCwBjRnV6",1
279,"#Unite2FightCorona   
Help curb the recent spike in #coronavirus cases by following #COVID19 Appropriate Behaviour-… https://t.co/SWyyLGciDj",1
280,"@MagwazaHoward From what I know you can still get the virus after vaccination and pass it on, but doesn't affect yo… https://t.co/4Suk6lnS8U",1
281,"Delhi Parents: Corona is not an issue when my kid roams in market without mask, but schools should be closed as the… https://t.co/wonq2lTFMk",1
282,That's right! And just to make sure this #ThrowbackThursday has a fun element along with serious advice to… https://t.co/tCOaIEljQs,1
283,1st dose of #Covishield  done☑️ Hope everyone who wants one can get one soon. #vaccination #WearMask #bhumihar https://t.co/DPX9A1bABk,1
284,"Mikrotik - CCR1009-7G-1C-1S+
(Cloud Core Router)
@mikrotik_com 
STOCK AVAILABLE - Order Now!!
 For Price Contact @:… https://t.co/qrBsjmmhKi",1
285,As I see there are more than 1 lakh covid cases where reported in last 24hrs. Request you to follow the below proce… https://t.co/PiR3p2Pr92,1
286,#Healthiswealth Got my 2nd dose of vaccine. 👍🏻👍🏻👍🏻 Now my knee needs to be taken care of. A mild procedure on my le… https://t.co/tsQdY1IvEI,1
287,Deaths from covid are just numbers until they become names of ppl you know. #staysafe #wearmask,1
288,"Ready to April 10th🏘
#coronavirus #tngovernment #wearmask",1
289,"Nostalgia😖😖

‘Wondering what makes Corona so unappeased yearning to return back.’🤨🤨

#annoyed #Covid_19 #phase2… https://t.co/EOXYZJugPb",1
290,"Told ya 🤗

New #Covid19 #Restrictions in #TamilNadu 4m April 10th 2021 (Marubadiyum Modhalla Erundhaa 😵)

Dis wil c… https://t.co/xaNk56DFXP",1
291,"Lock down may not be a solution, rather may create more problem. People please wear mask and save lives. #WearMask",1
292,"Two young men in Mexico ""dress-up"" as elderly citizens to get COVID vaccine
https://t.co/CRChrWA7hx

#Mexico… https://t.co/bwyOWI1n8p",1
293,Awareness Campaign by Bhadrak Town About Covid Appropriate Behaviour #WearMask &amp; #SocialDistancing. District Police… https://t.co/sFyY8K30F7,1
294,"An Angry Doctor...3 simple steps to control the spread
1. #WearMask 
2. Maintain #SocialDistance 
3. #WashYourHands… https://t.co/elTfqZDCdN",1
295,"How to Prevent Coronavirus by Disinfecting Your Home - #Wisestep

https://t.co/mBA50ZfvsW

#HowtoPreventCoronavirus… https://t.co/1DRBecuwqO",1
296,"@ImBibhuduttaIND Very Good informative to all. Namaste bibhu bhai.💐🙏🙌🙏
#wearmask #stayhome #staysafe",1
297,"Wear masks, let the schools starts, all these he/him, she/her have been making cringe reels. #WearMask",1
298,Instructions given to different banks and their staff members across the city to follow Covid norms like social dis… https://t.co/8swgC0cNjJ,1
299,"Epileptic seizure first aid

#MEDANTA #DedicatedToLife #wearmask #WashHandsOften #MaintainSocialDistancing… https://t.co/VNjCtchSjS",1
300,"You,are my sunshine through the storm.
Another,beautiful Thursday morn,#StaySafe,
#WearMask,#StandBack,
#GotSoap 
😊😙❤🎶❤🎵❤🎸❤🏈🤜🏼🤛🏾",1
301,"As Corona cases are surging in the city, it is our duty to wear masks every time we step outside and follow all the… https://t.co/fsBofrTUXB",1
302,"Now that we know of the restrictions, Hopefully we could arrive on a release date soon after consultations from all… https://t.co/mvidmRBvLM",1
303,"Each one of us has to behave like a teacher, brother,  policeman,  class monitor and watchman simultaneously and en… https://t.co/w9U1rCU3m1",1
304,Admiration towards @PawanKalyan gaaru is always a cherishable moment. However you need to take care of your health… https://t.co/4yWcfbuFU2,1
305,"And we say ""prevention is better than cure""
Follow Covid19 Information and stay safe.

#WearMask #COVID19 #StaySafe… https://t.co/46TsTpGxOn",1
306,"Hey all stay safe and move around!
Don't forget to wear 😷
.
.
#travel #mumbai #mumbaikar #mask #wearmask #covid_19… https://t.co/LCxpMlekf2",1
307,#COVID19India  Take the precautions and save your near and dear ones or whole country from COVID second wave… https://t.co/gaYbyWOBbP,1
308,Janakalyan Bank appealing to all Please follow these health guidelines to mitigate the spread of #COVID19 :-… https://t.co/KHtzzkvnzl,1
309,Enforcement Against Violation Of Covid Guidelines by Purunabazar PS. District Police Requests to the Citizens to be… https://t.co/IitTKnYl2n,1
310,"Quite the light show outside.
Good morning,beautiful,
enjoy your day,#StaySafe,
#WearMask,#StandBack,
#GotSoap,… https://t.co/7VfOdOGt3A",1
311,"Courage - going outside even there is COVID spreading

Stupidity - Same.

#CoronavirusIndia
#COVIDー19 
#WearMask",1
312,"#JKLU remaining committed to its employees, organised #COVIDVaccinationDrive on this #WorldHealthDay2021 
Let's get… https://t.co/UJ0RFKeB1Y",1
313,"Come n celebrate cinema in grand fashion n with utmost health care
#WearMask
#StaySafe
Enjoy the Euphoria… https://t.co/xVQlH4pcE2",1
314,"Be aware of second wave of covid.😷

#Ghaziabad #REDALERT #WearMask #Sanitization #SocialDistancing #COVIDー19 https://t.co/gubJmIw1TY",1
315,@_moh_maya @DeePra6 @AzadSadaf Then it’s a good news ! If an ambition to serve the nation he has he will find out a… https://t.co/943W0JV6cF,1
316,"@a2studoffl Good Edit ❤️👌

#StaySafe #WearMask 😷",1
317,"Be responsible citizen 
Wear mask 😷 
#COVID19 #WearMask #StayHome #StaySafe #SocialDistancing #Senatize https://t.co/7Jqh5MH2eD",1
318,It spread as wild fire that the police were checking and issuing challans for not wearing masks. Everyone hurriedly… https://t.co/CMHnOE0kTl,1
319,We at Navicosoft make sure that everyone is wearing the mask and maintaining their distance while working. We hope… https://t.co/lp5l8nlbsp,1
320,"Dear Patialvi's Your Battle Is Our Battle Let's Fight Together **

- Follow Covid Guidelines
- Wear Masks
- Stay Sa… https://t.co/s0rj7Kyq2N",1
321,"Covid-19's updates in #Punjab over the last 24 hours,

↗️ New Cases: 2,990
❗ New Deaths: 62 
⛔ New Recoveries: 912… https://t.co/L8Wo6eM6Ec",1
322,@sumanthraman @covid Let China deal with its own second wave.. we should think about our country people and the sit… https://t.co/cKI2N9lubb,1
323,Announcements for following COVID 19 guidelines done at Warasiya Ring Road #WearMask #MaintainSocialDistancing… https://t.co/csV55jxp8c,1
324,"@RutamV @nirnaykapoor Make these 👆🏻 2 answers common... even before they ask...

#vaccination 
#wearmask 
#COVID19",1
325,"Appeal is been made across Vadodara city in areas like Old Padra Road, Parivaar Char Rasta, Mangal Bazar and other… https://t.co/KkpYpxHpO8",1
326,"Covid-19's updates in #Punjab over the last 24 hours,

↗️ New Cases: 2,990
❗ New Deaths: 62 
⛔ New Recoveries: 912… https://t.co/fWntiD2X5x",1
