,tweet,attitude
253,"Great news, we got the Johnson &amp; Johnson vaccine. One and done!!! Arm is a little sore but otherwise okay so far. #vaccinated",1
254,"Achievement Unlocked
Science, Fuck Yeah! 
COVID Vaccine Level 1 (uncommon 33%)

#PfizerVaccine #vaccinated https://t.co/uXB0QAngqQ",1
255,Got my second dose #Vaccinated,1
256,"my arm is throbbing so it must be working, making me...powerful #GetVaccinated #vaccinated https://t.co/OvprtkAkvt",1
257,"Bets on whether I cry when I get my second dose shortly? My money is on no, but I constantly surprise myself, so who knows?! #vaccinated",1
258,Just got the first vaccine dose! So happy #PfizerVaccine #vaccines #Pfizer #vaccinated,1
259,"With everyone posting their #vaccinated pictures, the doctors and nurses administering the #COVIDー19 vaccines must… https://t.co/QKc8GGfdfD",1
260,Shot #1 DONE #vaccinated,1
261,"Fully Vaccinated!!!!
#vaccinated #CovidVaccines https://t.co/hzs0o2lYiJ",1
262,"I don't always post videos of myself. But when I do, I prefer #oneshot #JNJ #vaccinated #vaccination https://t.co/qAkc46zWVu",1
263,Walk ups encouraged! #covid19 #JohnsonAndJohnsonVaccine #vaccinated https://t.co/NWxdXC4XW1,1
264,"Oof this vaccine is kicking my ass 🤒🥴 
Achy, chills, headache, nausea and extreme fatigue. 
Hoping it just gets bet… https://t.co/fWEv2ktOBJ",1
265,"Had a bit of a scare yesterday, wasn't aware of this possible side effect of the vaccine. Heads up ladies.… https://t.co/vSiiNdv2o6",1
266,"@BennettTheSage Unless the side-effects hit harder than anticipated.
Like they did for me.
At least now I am… https://t.co/j6HAi8INA0",1
267,"@IMAXSOFL I'm ready for @MKMovie in @IMAX at @IMAXSOFL @MODSFTL !!

#masked &amp; #vaccinated

Team #SubZero ❄️  all th… https://t.co/JTLzvUaROq",1
268,"Sitting here waiting out my time in fragrances, SUPER happy to have my FINAL dose of Pfizer! #vaccinated #joy is RE… https://t.co/G0iNNoGqPc",1
269,First dose of the Pfizer vaccine in the books! One step closer to normalcy! #Vaccinated https://t.co/4DomaZwu4V,1
270,Ok so now my arm hurts and my 5G isn’t any better? I’m not seeing the benefit here... maybe I have to get the secon… https://t.co/jXHMRQYMpq,1
271,"Getting vaccinated is a moral obligation. 

#vaccinated 
#VaccinePassport https://t.co/22Hl1szFfp",1
272,Round #2 here we go #vaccinated https://t.co/6cnUSw7FIU,1
273,Vaccinated AF #vaccinated https://t.co/CdDhDUyW6u,1
274,"You guys, I cried all the way there and all the way home and a hot EMT gave me my one-and-done shot. I’m a total me… https://t.co/gNBu2REsJV",1
275,2009 Vaccines Aren’t What You Think They Are https://t.co/MkqouMY9ZI #Vaccinate #vaccinated #StopTheSpread #AstraZeneca #astrazenecavaccine,1
276,"Good Morning, Afternoon and Evening Everyone,
1/1) Online to entertain and inform during the #coronavirus #pandemic… https://t.co/GELPKoChb4",1
277,"Ayooo, today I get to celebrate being fully #vaccinated !! It was quick, easy and I totally recommend it. One of th… https://t.co/mg8gqppJjq",1
278,Yay! I got my 2nd shot today and am now fully vaccinated for COVID-19 with the Pfizer vaccine! Can’t wait to start… https://t.co/58yujJrPZQ,1
279,"If there is shortage of vaccines, then why registration is open? Due to this there are lots of confusion and proble… https://t.co/fcq7fovjKS",1
280,Got that J&amp;J dose today. #vaccinated https://t.co/4ytZWaXQvK,1
281,...And we are off and running! Administering more than 300 second doses of the #COVID19Vaccine at @BernCounty Vista… https://t.co/pfgWig2RgR,1
282,FULLY VACCINATED!!!!!!! #vaccinated #VaccinesSaveLives,1
283,"Fully vaxxed, ready to act. #vaccinated #SetLife #bookedit #actor #actorslife https://t.co/Ti4scGDBq1",1
284,Have noticed a lot of people refusing to take the vaccine out of safety concerns ...Earnest appeal to all to get va… https://t.co/PU90JFmeuy,1
285,Four of four with first shot in. 😃 #vaccinated,1
286,Assimilation Complete: Second COVID-19 vaccine received as of yesterday. No serious complications as of now.... Joi… https://t.co/7fTf6tzLMo,1
287,Happy Belated Birthday to me. Just got my J&amp;J Covid vaccine. #vaccination #vaccinated #JohnsonAndJohnsonVaccine,1
288,That fully vaccinated feeling. 🙏🏽😎✌🏽#vaccinated,1
289,Couldn’t be happier about starting my birthday with a jab! Johnson &amp; Johnson “one and done” vaccine offered today a… https://t.co/jqr1WGFwxf,1
290,"@Toure Good for you, man.
1st Pfizer just now.

#vaccinated 
#GetVaccinated",1
291,"76,558 more Indiana #COVIDVaccinations (63K of them yesterday), including another 30,699 who are now fully… https://t.co/xEz8FrXwoG",1
292,With all we have dealt with these past two weeks I’m excited to see a slimmer of hope and normalcy soon to come!… https://t.co/mqEDt1SM4h,1
293,I am officially half vaccinated. #COVID19 #vaccination #vaccinated https://t.co/rMUEvm6odL,1
294,2nd dose Moderna #vaccinated https://t.co/Lhmb8FzZI9,1
295,"@MsmackyM @libertytarian Remember you came here human.
#MaskUp , get #vaccinated

I might carry #Quote Vicious (… https://t.co/0b4sJOf8Bd",1
296,Put me in the done column! #2 is in the books and I’m ready to lay on the couch and watch golf in this polo if it k… https://t.co/HgojeanIck,1
297,"@GaurieD Absolutely agree.

On the first day itself everyone should have been #vaccinated",1
298,Yes! Fist COVID vaccine is done! #vaccinated @Sawbones https://t.co/mhBEm7Wefh,1
299,One and done. #Vaccinated https://t.co/NTbjIhorbd,1
300,Double dosed and done! #sleeveup #modernavaccine #vaccinated https://t.co/EvL4mf0Iim,1
301,@AmyTanMD The good news is the hotspots... thats great news. Got me #vaccinated,1
302,"@PDF53 These same GP'S?

.. ""&amp; Royal Colleges of General Practitioners convinced reluctant NHS workforce to get… https://t.co/HmtF8czB2s",1
303,"FULLY VACCINATED ✔️
Got my 2nd #PfizerCovidVaccine shot yesterday at @calpolypomona. Walked right in and out and NO… https://t.co/jW0yma61rJ",1
304,"Ladies and gentlemen, I'm #vaccinated today. #PfizerVaccine",1
305,"“Wolverine’s healing ability can’t save me from Covid.

“But the vaccine can.”

Hugh Jackman has been vaccinated an… https://t.co/oYc0RpQa7t",1
306,"Here’s a question: Should only #vaccinated people be allowed to go to #gyms? via @nytimes 

https://t.co/Xj1Oi1Qs38",1
307,"First vaccine poked.
A month later one more to go.
#COVID19Vaccine #vaccinated https://t.co/JYfvOdDfG2",1
308,Second shot done! @MeanwhileATP @artnerrd @DoctorStayPuft #vaccinated,1
309,"Congrats to ICC HS Art Teacher, Gayle Abrams! Her piece was selected as part of @amplifierart's global grassroots… https://t.co/bdFmiLbElH",1
310,"Officially Fully vaccinated !!!

A Pfizer Princess, Vaccinated Vixen☝🏾

#vaccinated #PfizerGang https://t.co/7E3MO35nAh",1
311,Immensely lucky &amp; relieved to get my first dose of @moderna_tx #COVID19 #vaccine. But I will still keep… https://t.co/gJHFGy0DtJ,1
312,Just got #vaccinated Got that 5G hookup. https://t.co/nCy3cgEyP2,1
313,"1 dose down, 1 to go! #vaccinated #COVID19 @pfizer #Augusta #health https://t.co/c4kmDSvM22",1
314,NASA Johnson Space Center? No. Johnson &amp; Johnson at NASA #Goddard Space Flight Center! #Vaccinated #OneAndDone And… https://t.co/8QXpLAX0Lc,1
315,I feel great today! No aches or sleepiness. Can't wait for my super powers to appear. Hope I get the ability to cha… https://t.co/ocDF4QOwbd,1
316,HELLS YEAH-  first shot!  It took me longer to walk into the place than to get the shot!    Just proves that if you… https://t.co/pEMBsP7kR1,1
317,@GovRonDeSantis Sounds very much like the DJT playbook. But lies that led to an insurrection didn’t bother you. #COVID19 #vaccinated,1
318,"Today's the day I get the J&amp;J! 
In a half hour I'll be #vaccinated.
One and done! https://t.co/uubUEcllEH",1
319,it’s so nice outside and i’m bed ridden and can’t move my arm #vaccinated,1
320,TODAY Steven Hotze @HotzeHealth joins Zeb Bell to discuss vaccines #vaccinated   #vaccination #vaccineappointments… https://t.co/aSnMvnChdZ,1
321,"165K vaccinated before 12PM EST - that's a decent baby step in the right direction. C'mon fellow Canadian hosers, l… https://t.co/xzrdvYhp07",1
322,@JennaTropea I had my outfit pulled out the night before!! Congrats! #vaccinated,1
323,I've been #Vaccinated What's your SuperPower #Magnet on  #RBandME:  https://t.co/ZCJpkBO3ZR #findyourthing,1
324,Getting the first vaxx at Oregon’s employee-owned “everything store” in Cottage Grove was a peak experience!!! Gett… https://t.co/YW5Gfm0KbF,1
325,"I got vaccinated today!!! Woohoo! Thank you so much for such a professional and efficient service, Chughtai Labs! I… https://t.co/A4Eve5adWk",1
326,Feeling relieved! #vaccinated https://t.co/mtvhFGw15A,1
327,#vaccinated— get yours too!  #vaccinerollout  stop #COVID19 https://t.co/aMDRt7Fhof,1
328,Fully vaccinated!! #vaccinated #CovidVaccine,1
329,It takes a village and multiple agencies to set up a mega vaccination site. The Missouri National Guard is happy to… https://t.co/yxqnJOqNG9,1
330,💯% Vax’d. (Both doses) #StopTheSpread #Vaccinate 💉 #WearAMask 😷 #SocialDistance 👨 ↔️ 👨#Vaccinated #VAXXED https://t.co/k1109I7csG,1
331,"Today was a great day for getting #vaccinated #moderna #VaccinesWork #Science 
And please continue to #WearAMask &amp; #WashYourHands !!!!!!!",1
332,#TakeYourShot and lets get #BackToLife. @SNHDinfo/#ClarkCounty #COVID19 #Vaccine locations have appointments availa… https://t.co/CtuUnv85Gu,1
333,These people are all supporting the V for Vaccinated campaign to encourage everyone to have the coronavirus vaccina… https://t.co/KDS6TkIgqx,1
334,"@SenuviDulmini hi, there. How are you? I got fully #vaccinated . It's over, now we can get us back to normalcy. 🌎 https://t.co/kEjgLWoWfg",1
335,"With the #COVID19Vaccine being distributed on a massive scale, people are asking what is allowed after they've been… https://t.co/9LkLUbwucI",1
336,I officially received my second covid vaccine dose yesterday.💉  #vaccinated #PfizerVaccine #ThisIsOurShot,1
337,"Maybe ur Mom &amp; My Mom will be invited to this festival &amp; #vaccinated @vrajeshhirjee
@IndiaToday
Live: PM Modi calls… https://t.co/98ewSltw6Q",1
338,Just got our shot! #AstraZeneca #GetVaccinated #vaccinated,1
339,"Save lives and get yours!!! #PfizerGang
#vaccinated https://t.co/2HSLMeyY9q",1
340,"@NickKnudsenUS @ResistanceInRed 
They fell in our Capital.
A Delusional right wing.
Joe is giving hope one vaccinat… https://t.co/8Ct7beEEIQ",1
341,Super powers engaged #fullyvaxxed #vaccinated #PfizerGang https://t.co/HplSUtMdRW,1
342,"Yeah, I’m cheezin’ because I’m #vaccinated 

#FauciOuchie #COVIDVaccination #GetVaccinated https://t.co/C5FptTjI1A",1
343,"#vaccinated 
I’ve watched concerts &amp; sports from this arena...but getting that shot seems a bit more historical. Ev… https://t.co/WPDL8vy6UO",1
344,"Truly relived and thankful to see my family, friends, loved ones and internet friends getting their vaccines. Thank… https://t.co/qwzhLWM3YT",1
345,Solving a global crisis with a drive thru in a tailgating lot might be the most American thing I’ve ever seen.… https://t.co/b6VVuhqEFk,1
346,💉 Finally did it. #vaccinated https://t.co/4muPGxTKjm,1
347,"Also #vaccinated was Gloria Heard of Uniondale, who shared that this was important since this is such a vital piece… https://t.co/C6YmDwQcNP",1
348,Carlos Mejia of Island Park was among the community members #vaccinated today and was looking forward to his… https://t.co/2A0v9BtgeQ,1
349,"Do what you gotta do 

#vaccinated https://t.co/sdPgvroVPD",1
350,My Birthday week and Vaccination week all in one! Who could ask for a better birthday present!? #vaccinated… https://t.co/v7K339A60r,1
351,"I cried for joy at my vaccination. Ok... I cried for joy of Ren Faire.
#vaccinated",1
352,#COVID19 #vaccinated 2nd dose #PfizerVaccine https://t.co/3ElGm9p24W,1
353,"Gotta say, I'm a little disappointed. Got my first dose of COVID vaccine on Monday. 4 days in and I still haven't b… https://t.co/1gy58xMsil",1
354,"It’s official, I’m fully vaccinated! #COVID19 #vaccinated https://t.co/7jE8ZvxziD",1
355,Two doses down! ✌🏼 Do it for yourself! Do it for others! #herdimmunity #Vaccinated  ❤️ https://t.co/Mtdc9tUF6d,1
356,"It's #thursdaymorning and I'm #vaccinated 

Do your part to slow the spread and protect the most vulnerable......… https://t.co/Fldyymezh4",1
357,"J &amp; J this morning. One and done. Whew - load off my mind!
#COVID19 #vaccinated https://t.co/4YNUIX8QJz",1
358,Dose Uno is done. Dose Dos is coming soon. #COVID19 #COVID #vaccinated https://t.co/ABwJjJp6Ve,1
359,"It’s about protecting your community and the people you love. Only together, can we build back better and embark on… https://t.co/KhTcua8GpE",1
360,"So there is a lot to be desired in the notation of my second dose, but it's what went into my arm that counts and n… https://t.co/qIXhdtV89Y",1
361,Ya girl got 5G!!!! #vaccinated https://t.co/OP3CwNAZvX,1
362,Ok so real talk. What percentage of our population needs to get #vaccinated in order for Dem Govs for us to take th… https://t.co/udbdNvoW7t,1
363,"""You don't lead by pointing and telling people some place to go. You lead by going to that place and making a case.… https://t.co/Tmc9uoCLma",1
364,First shot of Pfizer in the books  Get #vaccinated,1
365,@SamuelAdamsBeer I get my second dose Monday! #Shotforsam #vaccinated https://t.co/QgPecqbfD5,1
366,"Vaccine dose #2 complete! 
Microchip loading
#vaccinated",1
367,Off to find inspo in DC~ the cherry blossoms are amazing! A bit past peak but still lovely! #vaccinated #MaskUp… https://t.co/HNQZomuOv3,1
368,Best card in the game rn. #vaccinated https://t.co/KAnliAoDb4,1
369,"I finally got the email to go get #vaccinated and I do want to leave this country. Eff, I might just take it. My li… https://t.co/egPAdVW86x",1
370,"When government and people work #together  467,895 people can be #vaccinated  in just 9 days! 
Amazing! https://t.co/Vk4x6rTVSK",1
371,"Got my vaccine, I opted into the first available for me and it was the J&amp;J single shot. #✌
#vaccinated #twitch… https://t.co/77eorqbdJm",1
372,Got that Fauci Ouchie today #vaccinated,1
373,"Shot number 2 is in the books! One small jab for this person, one more leap into mass immunity! #vaccinated",1
374,"Doing what’s best for me, my family, &amp; everyone else around me. Proud to be #vaccinated (1 of 2)! God is good, &amp; sc… https://t.co/C0xSw1K28C",1
375,2nd Dose completed ✅ #SecondDose #PfizerVaccine #vaccinated #MandatoryTweet https://t.co/kuGU5JPSzk,1
376,"""Give Us the Vax!"" 💉🍻💉🥳💉🥂💉😷💉
#VaxUp #MaskUp #vaccinated  #vaccines #vaccination 
#Pfizer #Moderna #AstraZeneca… https://t.co/0HGf95KbP7",1
377,"Got my vaccine! You got yours?
#vaccinated https://t.co/BvHTMcrr3f",1
378,I did it 😊 Now let’s hope I don’t feel like butt for the next few days. #vaccinated #CovidVaccine https://t.co/gMo3H0pADU,1
379,"Done and done ✌
#vaccinated",1
380,"This is tremendous. #Bhutan has managed to vaccinate over half of its population in just 9 days. @dmcbhutan 

Autho… https://t.co/RetSgCWqmT",1
381,I’m #Vaccinated Bitches!!!🤪🤪 https://t.co/khm0s08WOV,1
382,"""Give Us the Vax!"" 💉🍻💉🥳💉🥂💉😷💉
#VaxUp #MaskUp #vaccinated  #vaccines #vaccination 
#Pfizer #Moderna #AstraZeneca… https://t.co/NeQ7d2Oqmb",1
383,"This is 1 out of 3 recovered COVID-19 patients, even those with mild cases: #vaccinated https://t.co/1BZToObcRA",1
384,"OH SHIT!

I haven’t even reached the 15 minute waiting period after the shot, AND I CAN SEE IN 4K NOW!!!!

Y’all ne… https://t.co/tMnY1AElvR",1
385,"What a relief to get vaccinated! 💉
Kudos to @LBHealth for an efficient, well-organized distribution in Randallstown… https://t.co/EZcgRV3ZvM",1
386,@AynRandPaulRyan Very happily fully vaccinated in Las Vegas Nevada!  💉#vaccinated #HomeMeansNevada,1
387,"Parents got vaccinated! 

#vaccinated",1
388,Because #VaccinesWork @UNICEFBhutan! #HealthWorkers have played an essential role in making sure that #vaccines rea… https://t.co/PtGU6eT6Ib,1
